AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,SHW,TRV,UNH,V,VZ,WMT
-0.007104897662415208,-0.021024440291088305,-0.013605217370376324,-0.017870382930093288,0.00894357331468553,-0.02477486955517961,-0.0029334495779888537,-0.012582176742489163,-0.0036035952090663105,-0.02669071079854021,-0.00984644140632125,-0.012358395682959556,0.0008549240914155322,-0.027699033943458417,-0.026907498954083557,-0.015180969776809286,-0.011378512469442204,-0.012588079721781817,-0.011728108143881628,0.017577540897502963,-0.04541958925718208,0.038715532668236165,-0.026294751992879582,-0.01588954658562005,-0.0033189650877397873,0.005085101843191751,-0.06394724023965771,-0.015624009259275415,0.003748791526671098,0.003988505672819504
-0.025321519331393285,0.006013775465036941,-0.016982196364386724,0.00027041763320753345,-0.021530518949743276,-0.02982119716532829,-0.014350464381338787,-0.0015838839359517166,-0.021383950065229133,-0.06657297448309633,-0.01956575983266421,0.01659581719602668,-0.02108887507824805,-0.012321242584293306,-0.02505883038481953,0.01559944531985154,-0.023463848068748232,0.014186759970265679,0.009353960277691689,-0.03276523427008855,0.01486588056541978,-0.01775745886055766,-0.0009376572121271052,0.001195636287967239,0.037169137819893665,-0.007405071412828678,-0.048395570972600076,-0.01787369377040578,0.0028025399612182046,0.005191567631888465
0.004781584991822558,0.01690027671480817,0.014573680284944615,0.001980922901861782,0.01161900884391803,0.0062815867940585225,0.02035458183951655,-0.0023807482528064037,0.023396810694141033,-0.009220940793873393,0.0229321802185116,0.018980552656711596,0.014048167507852951,0.0076887720354316845,0.009791396786327445,0.021929464711776547,0.016757696644581783,0.0014511106289554414,0.004414218947480271,0.023676930071865974,0.00716308479582393,0.021760651919580744,0.002676706297367236,0.000729768157721213,0.01284641905163652,0.01795499220823796,0.01341008503442589,0.008217117293044111,0.0016310785590156129,0.011106767767995934
-0.0021168961182062526,-0.006179343606271905,-0.006552069437366033,0.011270263701269904,0.0012213651364459204,-0.01932798457682562,-0.01426394505837608,0.01315469922927235,-0.008667477944770786,0.035937416207774055,-0.007077107428379598,0.011980903675785864,0.0012221511341271938,-0.005212373331855248,0.03477299320663547,-0.0017554390367622943,-0.009869849517754527,0.001304291921503863,-0.01810998041016801,0.01490170963455313,0.011578018072969293,-0.01483970500642718,-0.005898177446604739,-0.0016596644933034922,0.012115412058369097,0.008217023056193418,0.04073904207967489,-0.013891067008300359,-0.006540713373955908,-0.002815539588596742
0.04965337441251654,-0.052718411923509685,-0.003715095687774179,0.0008001453115190004,-0.015105656826995014,0.006765204065532743,0.02472175305912211,-0.0017003279782129078,-0.026983580785867593,-0.049460683937053086,0.005298706737062667,0.003600006400769233,-0.008312781970423346,0.006402262056357767,0.010837510569283098,-0.0008790131964644685,-6.864840954640899E-05,0.006639730252766153,0.029321267687301207,0.00485199148642592,-0.0168511573489967,-0.005338583656342816,0.014680723752906747,0.015492954286051528,-0.0038700741551471528,0.009047438715920125,-0.021016062234954648,0.006822577007885706,-0.007527593704054667,0.039971710987801355
0.031298712343558535,0.00010542775403065838,-0.0027443972181148526,0.01012458001837067,-0.025094775227369002,-0.0338365001464713,0.00992023690721193,0.002484199809935248,-0.020083942586295093,0.014449206582472974,-0.006922989295521031,-0.0016300750949639516,-0.012161434729232359,-0.00843883994457464,-0.03185930900863447,0.005495182646768282,-0.01525215621152204,0.013148648302631903,0.0008123376912556537,0.0060814478644894586,0.011638974373641087,-0.007841026390804359,-0.015084099135835359,0.004112985716635711,-0.002283545802087163,-0.008331295022914088,-0.004526515414018592,-0.02277466739174017,0.014068307078010508,-0.0023246080363164175
0.04148529065897621,0.012322706083782544,0.00911902404886678,0.007843148095256896,-0.0014395775793293408,-0.0015372238354638818,0.026679480588217935,0.012006440345362562,-0.003994500862943011,-0.018212105229547616,0.0021235843801846745,0.0043410829201498405,-0.0012474474119673355,-0.025309529723661676,0.009063521241465694,0.010439198765852068,0.006322663865378098,-0.0012787194437495128,-0.008021485086846407,0.010228165941583016,0.003973773633326324,0.0023012910601698387,-0.0021542971553039367,0.00013031529361847444,0.006352462838902152,-0.0018482611366012274,0.02510423620650578,0.014023824233336467,0.004645857095852842,0.005898062497649743
-0.008372309739574823,-0.010953812407933798,-0.0040425214568931035,-0.01388784029142588,-0.019344607568218045,-0.03309751944280863,-0.015724077526315827,-0.010114838755002584,0.0010667658947244312,-0.016631265252366842,-0.002818457703621079,-0.0008254977557446254,0.000647139884518225,-0.024950645026584638,0.03448611935548051,0.002823077559947514,0.0027667229668324558,0.0058119214445942246,-0.003574834663927002,0.013026306541566317,-0.008213190473097511,-0.000517320119292145,-0.0022941291619870833,0.009530316132930454,0.006848239268706665,-0.0023055895908724376,0.00588161313493808,-0.0026163864286579104,0.0006948258130365165,0.0019261775668716324
0.010813758371364397,-0.0003858383474965923,0.02328929953910992,0.029005211876045982,0.01015535642081914,-0.004393354487290942,0.0099966374603155,0.006430904808353178,0.010341744028869334,0.03946015628276567,0.033012277075879864,0.021620970331234873,0.00258384904602314,-0.0064958773493361075,0.0546532547927826,-0.006001226436248771,0.011298049858075266,-0.0005654863589485814,-0.008976982377050751,0.01622220489564007,0.0033681698106010185,0.01421506451612655,0.011818741733063987,0.0007094869560693611,0.00985045394013927,-0.001249480519950131,0.03580581690047257,0.0042556996321881915,0.0016198484352540129,-0.002987210691603354
0.015897437361664515,0.015148758541806697,0.01199862632756614,0.0032619219179980184,0.0023958651157275413,0.022915912217962416,-0.013824394593160665,0.00921655216456548,0.02535297205022155,0.05423686215606164,0.001760651259076282,0.027841065233793708,0.012501580644241705,0.022324309357800932,0.0186241975826314,0.00944697854974909,-0.007953717404253168,-0.003541802052759386,0.01130700889865733,0.014777675736000922,0.029570826133563138,-0.01649832570302204,0.030245411452891134,0.0020613416399034,0.029551392880936736,0.020142007902454788,0.03840127782020973,0.017106538478492826,0.010579674183197819,-0.025708894341353757
